city,city_ascii,lat,lng,population,isolation_value,zoom_level
Benāpol,Benapol,23.0419,88.8956,36524,8.342138143461124,9.5
Songo,Songo,-15.6142,32.7709,36523,107.872070135514,6.0
Horasan,Horasan,40.0397,42.1711,36519,47.61303299495376,7.0
Central Islip,Central Islip,40.7836,-73.1945,36519,4.8581503224078,10.0
Bindé,Binde,11.75,-1.1,36518,60.12791467326342,7.0
Şile,Sile,41.1764,29.6128,36516,37.43902413995053,7.0
Haomen,Haomen,37.376,101.6173,36515,49.290207280589065,7.0
Franklin,Franklin,42.8854,-88.0104,36513,8.516954518169875,9.0
Neiba,Neiba,18.49,-71.42,36511,40.82664530188678,7.5
Kodaikānal,Kodaikanal,10.23,77.48,36501,13.919926424793363,9.0
Dashtobod,Dashtobod,40.1269,68.4944,36500,46.590679254421566,7.0
Mamfe,Mamfe,5.7667,9.2833,36500,55.15602573188933,7.0
Chelora,Chelora,11.8892,75.4293,36500,6.614221123348643,10.0
Upper Arlington,Upper Arlington,40.0272,-83.0704,36500,8.54829341034688,9.5
Knurów,Knurow,50.2167,18.6833,36498,7.499060448852918,9.0
Berat,Berat,40.7022,19.9583,36496,33.90105030023288,7.5
Cambrils,Cambrils,41.0667,1.0583,36496,10.767372829944415,9.0
Nueve de Julio,Nueve de Julio,-35.45,-60.8833,36494,96.56399878404632,6.0
Zhetisay,Zhetisay,40.7753,68.3272,36494,50.35602453895419,6.5
Ichchāpuram,Ichchapuram,19.12,84.7,36493,23.82805551011193,8.0
West Bridgford,West Bridgford,52.932,-1.127,36487,3.132205209174823,21.0
Kaniama,Kaniama,-7.5696,24.17,36481,93.85498928974788,6.0
Bossangoa,Bossangoa,6.4833,17.45,36478,207.41016556118657,5.0
Guápiles,Guapiles,10.207,-83.8581,36469,25.80987721067616,8.0
Lecherías,Lecherias,10.1889,-64.6951,36450,5.556265284166452,21.0
Sonsón,Sonson,5.7097,-75.3108,36445,38.10613196234448,7.5
Arawa,Arawa,-6.225,155.5667,36443,600.6994210211978,3.5
Mazıdağı,Mazidagi,37.4792,40.4864,36442,22.917309872631844,8.0
Zinzana,Zinzana,13.2528,-5.9653,36440,33.32098383582965,7.5
Tocancipá,Tocancipa,4.9657,-73.9136,36439,12.169652917174426,9.0
Copperas Cove,Copperas Cove,31.1192,-97.914,36436,18.21450336108614,8.5
Rende,Rende,39.3333,16.1833,36434,6.828994167804731,9.5
Pūrna,Purna,19.18,77.05,36433,26.469125464793237,8.0
Liwonde,Liwonde,-15.0667,35.2333,36421,36.77815518052226,7.5
Estahbān,Estahban,29.1269,54.0394,36410,28.18701472612777,8.0
Byumba,Byumba,-1.5761,30.0675,36401,16.51562626590503,8.5
Anse d’Hainault,Anse d'Hainault,18.5,-74.45,36401,21.67241756380968,8.5
Andover,Andover,42.6466,-71.1651,36389,5.963559692632123,9.5
Holubivske,Holubivske,48.6333,38.65,36388,6.486722573903019,9.5
Simbahan,Simbahan,6.3,120.58,36374,54.51439640686209,7.0
Porta Westfalica,Porta Westfalica,52.2167,8.9333,36374,8.041357991308903,9.0
Banaz,Banaz,38.7333,29.75,36373,30.63423242128493,7.5
Monaco,Monaco,43.7333,7.4167,36371,12.535936095399952,8.5
Namakgale,Namakgale,-23.938,31.028,36365,123.1140340580804,5.5
Maur,Maur,30.0833,75.25,36356,17.70967858394506,8.5
Emsdetten,Emsdetten,52.1728,7.5344,36354,10.332766919611675,8.5
Cegléd,Cegled,47.1743,19.802,36344,29.819007480433303,7.5
San Pablo,San Pablo,7.4825,-73.925,36341,46.96915253962457,7.0
Ratchaburi,Ratchaburi,13.5356,99.8133,36339,26.459072529274064,8.0
Sandanski,Sandanski,41.5667,23.2833,36335,52.04109044775963,6.5
Yahyalı,Yahyali,38.1,35.3608,36331,34.08969114934134,7.5
Fuchūchō,Fuchucho,34.565,133.2419,36326,14.107258126439534,8.5
Borehamwood,Borehamwood,51.6578,-0.2722,36322,4.370233649592193,10.0
Barra Bonita,Barra Bonita,-22.4947,-48.5581,36321,22.11672296393234,8.0
Tomatlán,Tomatlan,19.9369,-105.25,36316,78.87949601971248,6.5
Bjelovar,Bjelovar,45.9,16.8333,36316,56.509556949333785,6.5
Tooele,Tooele,40.5393,-112.3082,36315,25.22200141068804,7.5
Danihe,Danihe,39.8489,119.421,36313,9.527438186471716,9.0
Wołomin,Wolomin,52.35,21.2333,36311,9.244143473586863,9.0
Tomelloso,Tomelloso,39.1578,-3.0208,36304,79.73822760075865,6.0
Jarosław,Jaroslaw,50.0186,22.6797,36303,26.89594660421372,7.5
San Juan Cotzal,San Juan Cotzal,15.4353,-91.0356,36298,5.771830648464401,10.0
Mpessoba,Mpessoba,12.6639,-5.7167,36297,25.858966976521085,8.0
Kajaani,Kajaani,64.2311,27.7194,36297,138.02313862729514,4.5
Winsen,Winsen,53.3667,10.2167,36295,16.686452171467852,8.0
Dinas,Dinas,7.6161,123.3378,36291,19.40726971057789,8.5
Nargund,Nargund,15.72,75.38,36291,26.968753672985397,8.0
Cabanglasan,Cabanglasan,8.0772,125.2992,36286,18.0177167098205,8.5
Oak Creek,Oak Creek,42.8803,-87.9009,36286,8.939825459268631,9.0
Cumberland,Cumberland,41.9703,-71.4198,36276,7.4047171701607395,9.5
Santiago Juxtlahuaca,Santiago Juxtlahuaca,17.3333,-98.0167,36275,38.40223093130907,7.5
Kurtalan,Kurtalan,37.9261,41.7003,36273,21.53358801954909,8.0
Spoleto,Spoleto,42.7565,12.6855,36271,0.0,21.0
Aketao,Aketao,39.1349,75.9337,36270,37.40935408734392,7.0
Parappur,Parappur,11.0335,76.0001,36270,8.187416352460954,9.5
Coatepec Harinas,Coatepec Harinas,18.9,-99.7167,36269,14.886973431769055,9.0
Yandian,Yandian,31.3271,113.58,36269,10.628644602075529,9.0
Melito di Napoli,Melito di Napoli,40.9167,14.2333,36269,3.3517634483849266,21.0
Teruel,Teruel,40.3436,-1.1072,36267,93.75775046263526,6.0
Kotma,Kotma,23.2038,81.979,36263,38.37091949750964,7.5
Prey Veng,Prey Veng,11.4833,105.3167,36254,44.15213348427792,7.5
Tuntum,Tuntum,-5.2333,-44.65,36251,18.80466318668484,8.5
San Miguel Acatán,San Miguel Acatan,15.7,-91.6167,36245,13.020263614556074,9.0
Beiya,Beiya,36.464,104.4513,36241,22.70450883634597,8.0
Siayan,Siayan,8.2517,123.1144,36236,12.826277014112302,9.0
Cuenca,Cuenca,13.92,121.05,36235,7.608785322359411,10.0
Mühlhausen,Muhlhausen,51.2167,10.45,36226,28.238354155918667,7.5
Yorktown,Yorktown,41.2727,-73.8092,36225,7.980658351992487,9.5
Modugno,Modugno,41.0833,16.7833,36224,8.404796807703079,9.5
Capalonga,Capalonga,14.3314,122.4928,36223,20.0695114586778,8.5
Randallstown,Randallstown,39.3723,-76.8024,36223,8.746822971211865,9.5
Athis-Mons,Athis-Mons,48.7074,2.3889,36222,4.420527510081411,10.0
Isla de Maipo,Isla de Maipo,-33.75,-70.9,36219,9.761291702352857,9.0
Yejituo,Yejituo,39.8634,118.6645,36218,14.022335592178448,8.5
Merrillville,Merrillville,41.4728,-87.3196,36214,13.289216298652564,8.5
Palapye,Palapye,-22.55,27.1333,36211,46.648816339072425,7.0
Canaman,Canaman,13.6481,123.1711,36205,3.1110168888507146,21.0
Bollate,Bollate,45.55,9.1167,36204,4.313063307948934,10.0
Six-Fours-les-Plages,Six-Fours-les-Plages,43.1009,5.82,36203,5.115939729717007,10.0
Cuyotenango,Cuyotenango,14.5333,-91.5667,36201,4.121316801229951,21.0
Göyçay,Goycay,40.6531,47.7406,36200,49.9960204533781,6.5
San Bernardo del Viento,San Bernardo del Viento,9.35,-75.95,36200,18.9922608852887,8.5
Gasan,Gasan,13.32,121.85,36197,14.616365602929951,9.0
Voerde,Voerde,51.6,6.6833,36196,5.064149867385583,9.5
Mieres,Mieres,43.2508,-5.7767,36195,9.332996368047638,9.0
Onteniente,Onteniente,38.8222,-0.6072,36194,17.99992806209758,8.0
Taastrup,Taastrup,55.65,12.3,36193,13.59606921388996,8.0
Ouled Beni Messous,Ouled Beni Messous,36.7833,2.9833,36191,7.485572703273254,9.5
La Vallée de Jacmel,La Vallee de Jacmel,18.2667,-72.6667,36188,12.782956851492209,9.0
Aparecida,Aparecida,-22.8472,-45.23,36185,3.3989359705699487,21.0
Madingou,Madingou,-4.1642,13.5517,36183,28.660506778233504,8.0
Chelmsford,Chelmsford,42.6,-71.3631,36182,5.494117616545268,10.0
Dagami,Dagami,11.0611,124.9031,36178,8.657591193216435,9.5
Kalāleh,Kalaleh,37.3789,55.4889,36176,32.04332019704653,7.5
Nyaungdon,Nyaungdon,17.0461,95.6374,36172,35.174322609825104,7.5
San Luis,San Luis,13.83,120.93,36172,5.559754011676724,21.0
Temple City,Temple City,34.1022,-118.0579,36165,3.8704734637520426,21.0
Zacatepec,Zacatepec,18.6833,-99.1833,36159,19.269224208961337,8.5
Cisterna di Latina,Cisterna di Latina,41.5908,12.8283,36159,11.468830398674022,9.0
Boende,Boende,-0.281,20.876,36158,279.3038255218768,4.5
Ban Mueang Na Tai,Ban Mueang Na Tai,19.5932,98.9618,36156,78.64911803299762,6.5
Rapu-Rapu,Rapu-Rapu,13.18,124.13,36151,26.54502874032853,8.0
Carrollwood,Carrollwood,28.0577,-82.5148,36148,7.9914911890388,9.5
Nellāya,Nellaya,10.8729,76.289,36146,2.905792886653451,21.0
Barira,Barira,7.4706,124.3561,36143,5.702781842358137,10.0
Petit-Trou de Nippes,Petit-Trou de Nippes,18.5333,-73.5167,36143,19.734400317980203,8.5
Pingshang,Pingshang,23.3974,115.8842,36140,21.63373306830923,8.0
Ewing,Ewing,40.265,-74.8006,36140,5.539576399198901,10.0
Pestel,Pestel,18.5333,-73.8,36138,25.091686154521277,8.0
Sareh Mowndeh,Sareh Mowndeh,13.4036,-16.6833,36134,2.320487991440926,21.0
Bālarāmpuram,Balarampuram,8.3833,77.0833,36134,1.8921079243171175,21.0
Amancio,Amancio,20.8197,-77.5844,36132,32.80319901612315,7.5
Mingjian,Mingjian,23.851,120.6775,36127,7.3292787469601315,10.0
Kishmat Dhanbāri,Kishmat Dhanbari,24.6167,90.025,36125,8.082465069788077,9.5
Dīnhāta,Dinhata,26.13,89.47,36124,21.67709100378668,8.0
Dighwāra,Dighwara,25.7443,85.01,36124,13.911112114751386,9.0
Komatsushimachō,Komatsushimacho,34.0003,134.5844,36123,8.035062477407026,9.5
Garhākota,Garhakota,23.7791,79.1432,36119,30.97556316890899,7.5
Meppen,Meppen,52.6936,7.2928,36117,19.0688402951912,8.0
Guáimaro,Guaimaro,21.0589,-77.3478,36114,18.094586905887567,8.5
Lunsar,Lunsar,8.6833,-12.5333,36108,29.43758266636637,8.0
Creil,Creil,49.2583,2.4833,36106,30.148067709903188,7.0
Hilliard,Hilliard,40.0353,-83.1578,36103,7.495665718417244,9.5
Girau do Ponciano,Girau do Ponciano,-9.8839,-36.8289,36102,23.551310474449703,8.0
Châtelet,Chatelet,50.4,4.5167,36101,5.911259224527976,9.5
Al Jabāyish,Al Jabayish,30.9549,46.9751,36100,43.94647981877272,7.0
Frankston,Frankston,-38.1333,145.1167,36097,15.057255204941264,8.5
Apodi,Apodi,-5.6639,-37.7989,36094,66.87468176290479,6.5
Gutalac,Gutalac,7.98,122.4,36090,16.225957431251604,8.5
Dunedin,Dunedin,28.0329,-82.7862,36089,6.436335908843648,10.0
Castricum,Castricum,52.55,4.6667,36086,3.702796171776313,10.0
Kamenicë,Kamenice,42.5839,21.575,36085,15.942339505021662,8.5
Berriozábal,Berriozabal,16.8003,-93.2733,36084,11.614190616327738,9.0
Sunbury,Sunbury,-37.5811,144.7139,36084,16.1681733524714,8.5
El Plan,El Plan,37.6405,-1.0085,36080,2.309509058665311,21.0
East Kelowna,East Kelowna,49.8625,-119.5833,36078,6.899210377620547,9.5
Kanada,Kanada,33.7758,130.9806,36075,5.220168656785465,10.0
Moorpark,Moorpark,34.2861,-118.8768,36073,10.530751864228751,9.0
Sokol,Sokol,59.4667,40.1167,36067,30.39306248209774,7.0
Roseville,Roseville,45.0155,-93.1545,36066,8.51516893352253,9.0
Maspalomas,Maspalomas,27.7667,-15.5833,36065,17.70077639398092,8.5
Piuí,Piui,-20.465,-45.9578,36062,47.6647286688263,7.0
Pioltello,Pioltello,45.5,9.3333,36061,3.1915509319409647,21.0
Limburg,Limburg,50.3833,8.0667,36053,33.358190066004816,7.0
Sibuco,Sibuco,7.2928,122.0669,36049,43.2223311240294,7.5
Hillerød,Hillerod,55.9333,12.3167,36043,13.306103679928825,8.0
Tamamura,Tamamura,36.3044,139.1149,36041,6.23473146578829,10.0
Matanog,Matanog,7.47,124.25,36034,10.826282580063202,9.5
Claveria,Claveria,9.5742,125.7328,36033,35.341933167277624,7.5
Masasi,Masasi,-10.7296,38.7999,36032,129.00949027443548,5.5
Vempalle,Vempalle,14.3667,78.4667,36031,26.68370797303159,8.0
Wai,Wai,17.95,73.89,36030,31.615386577071416,7.5
Virú,Viru,-8.4143,-78.7524,36029,45.262343196535966,7.5
Bombardopolis,Bombardopolis,19.7,-73.3333,36028,21.742819308211157,8.0
Mālpura,Malpura,26.28,75.38,36028,55.39673881825316,7.0
Saparua,Saparua,-3.5749,128.647,36022,40.42711009988464,7.5
Pihānī,Pihani,27.6199,80.2034,36014,23.700617205286377,8.0
Guayaramerín,Guayaramerin,-10.8,-65.3833,36008,5.162480779050068,21.0
Bel-Air,Bel-Air,14.5639,121.0263,36007,0.9586830447915506,21.0
Żary,Zary,51.6333,15.1333,36004,41.8220791770493,6.5
Shirdi,Shirdi,19.77,74.48,36004,30.25969553460794,8.0
Ingelheim,Ingelheim,49.9747,8.0564,36002,15.769523235767938,8.0
San Carlos Sija,San Carlos Sija,14.9833,-91.55,36001,11.36255073334309,9.0
Vohipeno,Vohipeno,-17.1667,49.3,36000,15.474015089843348,9.0
Ampasina-Maningory,Ampasina-Maningory,-17.2167,49.4167,36000,13.586347552194065,9.0
Mugumu,Mugumu,-1.8333,34.6667,36000,62.2922748466748,7.0
Bugiri,Bugiri,0.5694,33.7486,36000,29.74481771495149,8.0
Farafenni,Farafenni,13.5667,-15.6,36000,33.58934002692273,7.5
Nīm ka Thāna,Nim ka Thana,27.735,75.7797,36000,45.54793281465504,7.0
Taloda,Taloda,21.5607,74.22,36000,10.215271104965073,9.5
Egypt Lake-Leto,Egypt Lake-Leto,28.0177,-82.5062,36000,4.527181189062035,21.0
La Libertad,La Libertad,13.4833,-89.3167,35997,15.50858002441987,9.0
Rāmsar,Ramsar,36.9225,50.6431,35997,23.525690851534907,8.0
Naduvattam,Naduvattam,11.0583,75.8569,35996,0.9585168498279376,21.0
Chekkal,Chekkal,8.3653,77.1075,35992,3.3306928618338056,21.0
Krong Kep,Krong Kep,10.4875,104.3208,35990,17.398966914908023,8.5
Farmers Branch,Farmers Branch,32.9272,-96.8804,35985,7.108618682939118,9.5
Tlokweng,Tlokweng,-24.6667,25.9667,35982,5.58974600854646,10.0
Arroyomolinos,Arroyomolinos,40.2667,-3.9,35972,7.925768187881474,9.5
Boyarka,Boyarka,70.767,97.5,35968,386.0945264790173,2.5
Minas,Minas,21.4894,-77.605,35966,33.4351522365202,7.5
Pandan,Pandan,11.7206,122.0961,35965,11.922518024430296,9.0
Sarıgöl,Sarigol,38.2381,28.6961,35957,19.998535138545645,8.0
Seika,Seika,34.7608,135.7858,35951,4.080431255869107,21.0
Saint-Raphaël,Saint-Raphael,43.4252,6.7684,35950,2.679868064687524,21.0
Uto,Uto,32.6828,130.6669,35947,4.582435649081143,21.0
Tarikere,Tarikere,13.7104,75.8122,35942,19.23111977425355,8.5
Oued Athmenia,Oued Athmenia,36.2497,6.2861,35934,14.13996474974059,8.5
Anloga,Anloga,5.7919,0.9003,35933,50.134607296201736,7.0
Hellendoorn,Hellendoorn,52.3667,6.4667,35932,13.701612327594246,8.5
Rumonge,Rumonge,-3.9667,29.4333,35931,40.6178837402945,7.5
Kamenka,Kamenka,53.1833,44.05,35929,63.3171496541912,6.0
Marion,Marion,40.5973,-83.1227,35927,34.95789211215237,7.0
Conflans-Sainte-Honorine,Conflans-Sainte-Honorine,48.9992,2.0983,35926,4.839901008762942,10.0
Az̧ Z̧āhirīyah,Az Zahiriyah,31.4078,34.9722,35924,12.029625029705798,9.0
Ambohibary,Ambohibary,-18.9,48.2333,35923,5.224587477414016,21.0
San Lorenzo de Guayubín,San Lorenzo de Guayubin,19.62,-71.33,35923,26.514300697766156,8.0
Yangshuwa,Yangshuwa,34.7647,111.7603,35914,10.663901707779988,9.0
Lauderdale Lakes,Lauderdale Lakes,26.1682,-80.2017,35914,2.3938997977999774,21.0
Villefranche-sur-Saône,Villefranche-sur-Saone,45.9833,4.7167,35913,23.216830967080767,7.5
Mokokchūng,Mokokchung,26.32,94.5,35913,33.47224867887088,7.5
Chillum,Chillum,38.9666,-76.9791,35908,5.397342879262252,10.0
Majhaul,Majhaul,25.557,86.128,35905,15.235048613043794,8.5
Kakhovka,Kakhovka,46.7978,33.475,35900,8.979990187793403,9.0
Malmesbury,Malmesbury,-33.45,18.7333,35897,30.858847887845183,7.5
Daiyue,Daiyue,39.5284,112.8056,35894,33.356935489645686,7.5
San Antonio,San Antonio,13.9,121.3,35891,5.964074046139049,10.0
Hyde,Hyde,53.4474,-2.082,35890,2.1886871277531696,21.0
Chernyakhovsk,Chernyakhovsk,54.6347,21.8119,35888,49.83277720127575,6.5
Dinangorou,Dinangorou,14.4519,-2.2419,35886,40.01213874079436,7.5
Partūr,Partur,19.5911,76.2161,35883,27.669848012108872,8.0
Chieri,Chieri,45.0125,7.825,35883,11.226574923886094,9.0
Görükle,Gorukle,40.2333,28.8333,35882,11.356811962175792,9.0
Meyzieu,Meyzieu,45.7667,5.0036,35882,6.68762720124671,9.5
Santa Cruz Verapaz,Santa Cruz Verapaz,15.3667,-90.4333,35878,4.925038333284467,21.0
Lyudinovo,Lyudinovo,53.8667,34.4333,35874,70.56824911947346,6.0
Hendon,Hendon,51.5837,-0.2252,35874,3.139789739950756,21.0
Caivano,Caivano,40.95,14.3,35874,3.959642896072008,21.0
Dumbéa,Dumbea,-22.15,166.45,35873,14.01256251065353,9.0
Vyazniki,Vyazniki,56.25,42.1667,35865,54.40669253236154,6.0
Jalārpet,Jalarpet,12.5703,78.5732,35860,8.777649344824269,9.5
Dar Chabanne,Dar Chabanne,36.47,10.75,35859,2.2268288154702587,21.0
Maragogipe,Maragogipe,-12.7778,-38.9189,35859,23.18763473314776,8.0
Tirkadavūr,Tirkadavur,8.9206,76.5948,35859,3.711852026848441,21.0
Oleśnica,Olesnica,51.2,17.3833,35856,26.43354090145482,7.5
Beja,Beja,38.0333,-7.8833,35854,59.329355787358814,6.5
Orangevale,Orangevale,38.6881,-121.2209,35852,5.871095704658448,10.0
Falkirk,Falkirk,56.0011,-3.7835,35850,14.507522893511496,8.0
Huzūrnagar,Huzurnagar,16.9,79.8833,35850,13.940427162780836,9.0
Sun Prairie,Sun Prairie,43.1825,-89.2362,35847,16.91995118485885,8.0
Sainte-Geneviève-des-Bois,Sainte-Genevieve-des-Bois,48.6369,2.3403,35846,4.775648379575165,10.0
Ampelókipoi,Ampelokipoi,40.65,22.9167,35846,1.86271295834472,21.0
Karak,Karak,33.1167,71.1,35844,46.42707529269808,7.0
Munro,Munro,-34.5333,-58.5167,35844,2.39744429599427,21.0
Jagna,Jagna,9.65,124.37,35832,26.541329365104826,8.0
Agualva,Agualva,38.77,-9.2988,35824,2.543234878681849,21.0
Pantnagar,Pantnagar,28.97,79.41,35820,1.4774012733058484,21.0
Cedar City,Cedar City,37.6834,-113.0956,35812,79.7521224383518,6.0
Protvino,Protvino,54.8833,37.2167,35807,12.294167458390334,8.5
Zaïo,Zaio,34.9333,-2.7333,35806,28.217908656703354,7.5
Igarapé-Açu,Igarape-Acu,-1.1269,-47.6178,35797,38.73283542114927,7.5
Kāttipparutti,Kattipparutti,10.8833,76.05,35795,7.637554150045003,10.0
Taozhou,Taozhou,30.8998,119.4097,35794,50.59985871417865,7.0
Tambolaka,Tambolaka,-9.4333,119.2333,35790,115.85269576968972,6.0
Fermo,Fermo,43.1608,13.7158,35789,15.543154154522757,8.5
Andújar,Andujar,38.0392,-4.0506,35788,36.86207245932493,7.0
Varberg,Varberg,57.1167,12.2167,35782,60.499698619842086,6.0
La Porte,La Porte,29.6689,-95.0484,35782,9.879226569303142,9.5
Smarhon,Smarhon,54.4836,26.4,35781,34.6903151777672,7.0
Commack,Commack,40.8435,-73.2833,35770,6.171384092378345,9.5
Caltagirone,Caltagirone,37.2375,14.5125,35765,30.032193489666483,7.5
Azogues,Azogues,-2.7333,-78.8333,35763,26.35288690637464,8.0
Crailsheim,Crailsheim,49.1347,10.0706,35760,24.36829218726477,7.5
Prestea,Prestea,5.4333,-2.15,35760,21.933531985706832,8.5
Riverhead,Riverhead,40.9408,-72.7095,35759,18.747791465671224,8.0
Bad Vilbel,Bad Vilbel,50.1781,8.7361,35758,7.596017720663648,9.0
Kalakkādu,Kalakkadu,8.5138,77.5494,35758,23.641280896254013,8.0
Vavatenina,Vavatenina,-17.4667,49.2,35750,24.1363914358176,8.0
Burriana,Burriana,39.8894,-0.0925,35750,5.435108064639544,10.0
Tam Hiệp,Tam Hiep,10.9497,106.8575,35747,2.2260774863088826,21.0
Svetlograd,Svetlograd,45.35,42.85,35745,68.33214275514231,6.0
Aliança,Alianca,-7.6028,-35.2308,35741,14.02208996247166,9.0
Kharagpur,Kharagpur,25.1245,86.5558,35739,20.306093501263828,8.5
Nawan Shahr,Nawan Shahr,34.1642,73.2639,35737,4.199671005827332,21.0
Pak Chong,Pak Chong,14.6796,101.3976,35736,54.94465485244627,7.0
Leamington,Leamington,42.0667,-82.5833,35730,20.053584408511835,8.0
Guane,Guane,22.2006,-84.0839,35718,26.82040973717932,8.0
Haguenau,Haguenau,48.82,7.79,35715,26.518998155546,7.5
Kumo,Kumo,10.0431,11.2183,35712,28.00206747773648,8.0
Camiri,Camiri,-20.1,-63.5333,35712,129.212332987248,5.5
Norristown,Norristown,40.1225,-75.3398,35712,11.629128348323988,9.0
Calumet City,Calumet City,41.6134,-87.5505,35708,4.969070689397061,10.0
South Miami Heights,South Miami Heights,25.5886,-80.3862,35705,4.995855331465744,21.0
Vršac,Vrsac,45.1167,21.3033,35701,50.25724772211835,6.5
Ẕefat,Zefat,32.9658,35.4983,35700,19.337052856846825,8.0
Numancia,Numancia,11.7042,122.3289,35693,4.487487368367694,21.0
Santa Ana,Santa Ana,18.4589,122.1419,35688,26.76665929643386,8.0
Addison,Addison,41.9313,-88.0085,35685,6.388210011386531,9.5
Iporá,Ipora,-16.4411,-51.1194,35684,136.04422213370634,5.5
Macomia,Macomia,-12.2377,40.119,35682,93.58613338663484,6.0
Collo,Collo,37.0056,6.5603,35682,20.188935229560823,8.0
Usuki,Usuki,33.1261,131.8053,35681,20.5005504374657,8.0
Shiggaon,Shiggaon,14.991,75.223,35678,29.37163341984003,8.0
Mahna,Mahna,30.228,74.9937,35678,4.022078858779084,21.0
Kinel,Kinel,53.2222,50.6333,35675,32.86591246487598,7.0
Sōsa,Sosa,35.7075,140.5642,35674,0.8639747548862645,21.0
Inver Grove Heights,Inver Grove Heights,44.8247,-93.0596,35673,8.262967840631307,9.0
Graaff-Reinet,Graaff-Reinet,-32.2522,24.5406,35672,186.49682894584524,5.0
Hole Narsipur,Hole Narsipur,12.7863,76.2433,35671,18.350570956681786,8.5
Santiago de Tolú,Santiago de Tolu,9.5333,-75.5833,35670,22.90456419424605,8.0
Câmara de Lobos,Camara de Lobos,32.6953,-16.9781,35666,16.72047090089589,8.5
Miyajima,Miyajima,33.1525,130.4747,35665,6.521227255656206,10.0
Gürpınar,Gurpinar,38.3269,43.4133,35663,17.459733307366957,8.5
Leer,Leer,53.2308,7.4528,35663,18.58374106461879,8.0
Guacarí,Guacari,3.7667,-76.3333,35662,15.226193201648858,9.0
Frolovo,Frolovo,49.7667,43.6667,35661,44.75391799727617,6.5
Coventry,Coventry,41.6934,-71.6611,35656,16.62618736567915,8.5
El Mirage,El Mirage,33.5905,-112.3271,35652,5.087414670232786,10.0
Goiatuba,Goiatuba,-18.0111,-49.3569,35649,42.99307706373815,7.5
Chītāpur,Chitapur,17.1201,77.0869,35647,22.538731848161053,8.0
Richmond,Richmond,39.8318,-84.8905,35642,56.097657710658,6.5
Miranda de Ebro,Miranda de Ebro,42.6833,-2.9333,35639,27.569321828858783,7.5
Port Shepstone,Port Shepstone,-30.75,30.45,35633,100.26793402807375,6.0
Awa,Awa,34.1014,134.2964,35631,7.3465532855028925,9.5
Al ‘Aqīq,Al `Aqiq,20.2685,41.6493,35629,103.6458267911064,6.0
Aguelmous,Aguelmous,33.15,-5.8333,35626,24.886713160438813,8.0
Setouchi,Setouchi,34.6667,134.1,35624,12.329347763719053,9.0
Zhentang,Zhentang,21.8662,110.6996,35616,16.07304844189441,8.5
Walkden,Walkden,53.5239,-2.3991,35616,6.090445875116227,9.5
Chortoq,Chortoq,41.0689,71.8153,35615,14.451919527248512,8.5
Medina,Medina,8.92,125.02,35612,14.173702841026332,9.0
Medchal,Medchal,17.6297,78.4814,35611,14.1007684371316,9.0
Midvale,Midvale,40.6148,-111.8927,35609,3.917442341166231,21.0
Kendall West,Kendall West,25.7065,-80.4388,35606,3.110956257865736,21.0
Casiguran,Casiguran,12.8731,124.0081,35602,11.24458586595785,9.0
Kenton,Kenton,51.5878,-0.3086,35600,2.653042771723193,21.0
Kula,Kula,45.6,19.5333,35592,38.24226508348015,7.0
Cha-am,Cha-am,12.7992,99.9683,35581,25.666872680481468,8.0
San Andrés Itzapa,San Andres Itzapa,14.6167,-90.85,35579,5.95535285077112,10.0
Hoogvliet,Hoogvliet,51.8667,4.35,35575,2.182568843049486,21.0
